V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31
-1.473661941,-1.473661941,-1.473661941,-1.473661941,-1.473661941,-1.473661941,-1.473661941,-1.473661941,-0.676582889,-0.467433978,-0.318041898,-0.168649818,0.028547728,0.118182976,0.21976959,0.309404838,0.399040086,0.470748284,0.560383532,0.661970146,0.745629711,0.787459494,0.829289276,0.883070425,0.924900207,0.966729989,1.020511138,1.08026797,1.110146386,1.140024802,1.163927535
-3.54485384,-2.49751066,-1.2084729,-1.2084729,-0.72508374,-0.48338916,-0.56395402,-0.48338916,-0.24169458,-0.24169458,0.24169458,0.16112972,0.48338916,0.24169458,0.4028243,0.56395402,0.64451888,0.56395402,0.64451888,0.64451888,0.56395402,0.72508374,0.96677832,0.88621346,0.8056486,0.4028243,0.4028243,0.48338916,0.48338916,0.56395402,0.32225944
-1.987831355,-1.7892084,-1.689896922,-1.540929705,-1.391962488,-1.143683793,-0.994716577,-0.84574936,-0.696782143,-0.597470665,-0.349191971,-0.249880493,-0.100913276,0.048053941,0.197021158,0.345988374,0.494955591,0.54461133,0.643922808,0.693578547,0.743234286,0.792890025,0.842545764,0.842545764,0.892201503,0.941857242,0.991512981,1.04116872,1.090824458,1.090824458,1.140480197
-1.974218969,-1.945845863,-1.775607232,-1.690487916,-1.435129969,-1.094652706,-0.669056127,-0.640683022,-0.47044439,-0.328578864,-0.158340233,-0.158340233,0.011898399,0.097017715,0.068644609,0.210510136,0.238883241,0.324002557,0.437494978,0.437494978,0.437494978,0.409121872,0.692852925,0.919837767,1.118449504,1.175195714,1.061703293,1.004957083,0.948210872,1.175195714,1.572419188
-0.664579799,-0.664579799,-0.80814756,-1.095283083,-1.310634725,-1.167066964,-1.238850845,-1.023499203,-1.167066964,-1.167066964,-1.167066964,-0.879931441,-0.664579799,-0.521012038,-0.305660395,-0.233876515,-0.090308753,0.340394531,0.555746173,0.483962293,0.986449458,1.058233338,0.914665577,1.2018011,1.130017219,1.130017219,1.560720504,1.417152742,1.2018011,1.058233338,1.130017219
-1.077597836,-1.301796043,-0.853399628,-0.853399628,-1.301796043,-1.301796043,-1.525994251,-1.525994251,-0.629201421,-1.077597836,-0.853399628,-0.853399628,-0.180805006,0.043393201,-0.180805006,0.267591409,0.267591409,0.940186031,0.715987824,0.940186031,0.715987824,0.491789616,0.267591409,0.267591409,0.715987824,0.940186031,1.164384239,1.164384239,1.388582446,1.612780654,1.612780654
-2.31343539,-2.047989714,-1.817167387,-1.459392779,-1.228570452,-1.032371474,-0.824631379,-0.697679099,-0.501480121,-0.362986724,-0.236034444,-0.085999932,0.017870116,0.087116814,0.167904628,0.248692443,0.317939141,0.421809188,0.514138119,0.594925934,0.652631516,0.73341933,0.768042679,0.814207145,0.883453843,0.941159425,0.98732389,1.033488356,1.091193938,1.137358403,1.195063985
-1.794620813,-1.794620813,-1.794620813,-1.794620813,-1.794620813,-1.12434075,0.216219375,0.216219375,-1.12434075,-1.12434075,-0.454060688,0.216219375,0.216219375,0.216219375,0.216219375,0.216219375,0.216219375,0.216219375,0.886499438,0.886499438,0.886499438,0.886499438,0.886499438,0.886499438,0.886499438,0.886499438,0.216219375,0.886499438,0.886499438,0.886499438,0.886499438
-2.024007183,-1.765675435,-1.548589933,-1.392288372,-1.272891346,-1.160006884,-1.036268148,-0.910358557,-0.72583588,-0.508750378,-0.376328222,-0.276468891,-0.165755285,-0.057212534,0.042646797,0.185923228,0.35959163,0.444254976,0.513722337,0.613581667,0.650486203,0.730807839,0.832838025,0.937039066,0.989139586,1.032556686,1.071632077,1.117220032,1.158466278,1.227933638,1.312596984
-1.683159956,-1.597416159,-1.483091096,-1.357333527,-1.243008464,-1.134399655,-1.020074592,-0.905749529,-0.768559454,-0.631369379,-0.517044316,-0.408435506,-0.316975456,-0.2140829,-0.094041584,0.025999732,0.191771073,0.271798617,0.391839933,0.506164995,0.654787577,0.740531374,0.86057269,0.946316487,1.020627778,1.100655322,1.209264131,1.283575422,1.3350217,1.392184232,1.44363051
-2.044202506,-1.920864381,-1.754995869,-1.538090892,-1.333945031,-1.159570441,-0.968183697,-0.781049991,-0.606675401,-0.457819044,-0.283444455,-0.134588098,-0.019756051,0.137606383,0.18438981,0.277956663,0.388535671,0.507620756,0.56291026,0.605440648,0.664983191,0.716019656,0.767056121,0.822345625,0.890394246,0.932924633,0.971201982,1.009479331,1.077527952,1.149829611,1.336963317
-1.930431809,-1.75964025,-1.581791189,-1.429349137,-1.276907084,-1.124465032,-0.980491982,-0.853456939,-0.68266538,-0.610678855,-0.487878313,-0.346728264,-0.197109213,-0.094069678,0.038611368,0.16000041,0.292681455,0.411247496,0.532636538,0.651202579,0.74153861,0.819171137,0.881277158,0.940560178,0.984316693,1.053480217,1.101471234,1.142404748,1.174869259,1.203099269,1.227094777
-2.048879556,-1.832034084,-1.623371459,-1.402434563,-1.210137635,-1.054663523,-0.846000899,-0.772355267,-0.645521123,-0.498229858,-0.363212866,-0.289567234,-0.195464482,-0.097270306,0.009106718,0.099118046,0.209586494,0.320054942,0.401883422,0.500077598,0.585997502,0.684191679,0.778294431,0.888762879,0.986957055,1.056511263,1.117882623,1.179253983,1.256991039,1.338819519,1.465653663
-1.869834469,-1.713875181,-1.245997319,-1.14202446,-0.986065173,-0.986065173,-0.986065173,-0.8560991,-0.726133027,-0.648153383,-0.492194096,-0.414214452,-0.284248379,-0.258255164,-0.180275521,-0.076302662,-0.024316233,0.157636269,0.287602342,0.469554844,0.365581986,0.417568415,0.677500561,0.937432707,0.989419136,1.145378423,1.171371638,1.405310569,1.561269857,1.613256286,1.69123593
-2.353120553,-2.063255387,-1.81162047,-1.536590924,-1.302644629,-1.0418801,-0.807933805,-0.657295215,-0.487256201,-0.352594431,-0.207091248,-0.09753591,0.053673281,0.160375615,0.247677525,0.319002615,0.382909895,0.474776611,0.547242903,0.642533223,0.714428913,0.766924179,0.808578032,0.844525877,0.876479518,0.907291956,0.946663406,0.988887859,1.010570687,1.006005881,1.020270899
0.946458217,1.479916485,1.479916485,1.479916485,0.946458217,0.946458217,0.946458217,0.946458217,0.946458217,0.946458217,0.946458217,0.412999949,0.412999949,0.412999949,-0.120458319,-0.120458319,-0.120458319,-0.120458319,-0.120458319,-0.653916586,-0.653916586,-0.653916586,-0.653916586,-0.653916586,-0.653916586,-1.187374854,-1.187374854,-1.187374854,-1.720833122,-1.720833122,-1.720833122
-1.776782153,-1.65007351,-1.546402803,-1.44849158,-1.340789234,-1.197378089,-1.063758066,-0.843745788,-0.689391624,-0.567866517,-0.467075552,-0.374923812,-0.243031635,-0.133601444,-0.005164956,0.123271531,0.25113207,0.377264763,0.472872193,0.581726436,0.688276885,0.797131128,0.86336519,0.925567615,1.000440903,1.098352127,1.164010241,1.208358266,1.237731633,1.269408794,1.289566987
-2.404845524,-2.132286986,-1.772509717,-1.456341813,-1.249197324,-1.031150494,-0.85671303,-0.671373224,-0.540545126,-0.366107662,-0.191670198,-0.039037416,0.059083657,0.168107072,0.266228146,0.353446878,0.451567952,0.549689025,0.593298391,0.636907757,0.65871244,0.691419465,0.735028831,0.789540538,0.854954587,0.887661612,0.920368637,0.963978003,1.007587369,1.040294393,1.083903759
-1.889698483,-1.802688677,-1.675892337,-1.518605381,-1.357600057,-1.195107386,-1.060502473,-0.84297796,-0.635121202,-0.477090572,-0.354384437,-0.243577077,-0.135744413,-0.021218686,0.131978066,0.273647877,0.366235234,0.446923815,0.527984232,0.599005056,0.66891037,0.757779359,0.851482226,0.909488763,0.952249993,0.999101426,1.045581023,1.092804294,1.147092463,1.202496142,1.237448799
-0.097665201,-2.756211146,-2.385378753,-1.934834724,-1.5518723,-1.120389749,-0.798077482,-0.55374399,-0.363129208,-0.224500276,-0.089337067,0.038894695,0.167126457,0.272831017,0.345611207,0.409727088,0.46517866,0.510233063,0.555287466,0.605540454,0.662724888,0.69564926,0.711245015,0.735505078,0.756299418,0.771895172,0.80135382,0.825613884,0.839476777,0.846408223,0.858538255
-1.106015054,0.036867168,1.179749391,1.179749391,1.179749391,1.179749391,1.179749391,1.179749391,1.179749391,2.322631614,1.179749391,0.036867168,0.036867168,0.036867168,-1.106015054,-1.106015054,-1.106015054,-1.106015054,0.036867168,0.036867168,0.036867168,0.036867168,0.036867168,0.036867168,0.036867168,-1.106015054,-1.106015054,-1.106015054,-1.106015054,-1.106015054,-1.106015054
-1.835229299,-1.647769324,-1.495208812,-1.355610958,-1.186099278,-1.054478444,-0.919866228,-0.823144857,-0.686538386,-0.595799781,-0.501072666,-0.411331188,-0.324581093,-0.238828126,-0.12814697,0.040367582,0.155037248,0.296629357,0.41229615,0.492066353,0.567848045,0.675537818,0.75530802,0.84006386,0.971684694,1.068406064,1.17509871,1.270822952,1.407429424,1.491188136,1.583920996
-2.671289788,-2.301669033,-1.89844639,-1.517625006,-1.136803621,-0.864254983,-0.68504492,-0.517035485,-0.345292508,-0.21088496,-0.083944499,0.042995963,0.169936424,0.259541456,0.334212316,0.408883175,0.476086949,0.532090094,0.591826782,0.644096384,0.670231185,0.703833071,0.722500786,0.737434958,0.771036845,0.808372275,0.841974162,0.860641877,0.875576049,0.883043135,0.897977307
-1.462879147,-1.403209076,-1.283868935,-1.164528794,-1.104858724,-1.045188654,-0.925848513,-0.866178442,-0.806508372,-0.746838301,-0.62749816,-0.56782809,-0.56782809,-0.448487949,-0.329147808,-0.209807667,-0.030797456,0.148212756,0.327222967,0.446563108,0.565903249,0.68524339,0.804583531,0.923923672,1.043263813,1.162603953,1.281944094,1.401284235,1.520624376,1.580294447,1.699634588
-1.636945308,-1.551837879,-1.498645736,-1.456092022,-1.339069307,-1.211408163,-0.956085876,-0.775232589,-0.700763589,-0.594379303,-0.487995016,-0.434802873,-0.339057016,-0.222034301,-0.115650014,0.054564844,0.150310701,0.267333416,0.341802417,0.490740417,0.639678418,0.756701133,0.852446991,0.980108134,1.075853992,1.097130849,1.150322992,1.203515136,1.32053785,1.437560565,1.501391137
-1.938745607,-1.679689082,-1.482312682,-1.260264232,-1.099895907,-1.013543732,-0.877847457,-0.766823232,-0.742151182,-0.631126957,-0.532438757,-0.446086582,-0.372070432,-0.199366082,-0.038997756,0.096698519,0.183050694,0.232394794,0.405099144,0.368091069,0.442107219,0.602475544,0.787515919,0.947884244,0.960220269,1.108252569,1.145260644,1.280956919,1.367309094,1.515341394,1.638701644
-1.645178811,-1.571851781,-1.543158596,-1.538376398,-1.517653542,-1.465049368,-1.127107406,-0.903938186,-0.720620612,-0.554837762,-0.384272715,-0.267905907,-0.122845914,0.119452097,0.17205627,0.183214731,0.21828418,0.315522197,0.535503286,0.651870094,0.771425033,0.841563931,0.898950302,0.924455356,0.98821799,1.005752715,1.095020403,1.142842379,1.160377103,1.168347432,1.169941498
-3.251460709,-2.40705843,-1.808191565,-1.365030085,-0.969777955,-0.700287866,-0.436786445,-0.257126386,-0.119387007,0.006375034,0.102193733,0.180046425,0.24592178,0.317785804,0.359706484,0.443547845,0.509423201,0.533377875,0.581287224,0.611230568,0.653151248,0.665128585,0.665128585,0.671117254,0.68908326,0.695071929,0.695071929,0.68908326,0.677105923,0.671117254,0.653151248
-1.858032225,-1.788635841,-1.719239456,-1.511050303,-1.441653919,-1.233464766,-1.025275613,-0.608897307,-0.470104539,-0.33131177,-0.400708155,-0.261915386,-0.261915386,-0.123122617,0.085066536,0.15446292,0.223859304,0.501444841,0.501444841,0.570841226,0.64023761,0.64023761,0.779030379,0.917823147,1.056615916,1.1260123,1.056615916,1.056615916,1.1260123,1.264805069,1.334201453
-2.093343145,-1.91920995,-1.7239697,-1.555113268,-1.365149782,-1.201570114,-1.011606628,-0.805812852,-0.621126129,-0.431162643,-0.272859738,-0.119833597,0.017362254,0.128174288,0.244263085,0.344521591,0.423673043,0.508101259,0.624190056,0.708618272,0.766662671,0.819430306,0.85636765,0.888028231,0.914412049,0.935519103,0.951349393,0.972456447,0.993563501,1.004117028,1.019947319
-2.492787244,-2.108964042,-1.789111374,-1.53322924,-1.277347106,-1.021464971,-0.829553371,-0.63764177,-0.445730169,-0.381759636,-0.253818569,-0.125877502,0.066034099,0.2579457,0.449857301,0.513827834,0.577798368,0.705739435,0.705739435,0.769709968,0.769709968,0.833680502,0.833680502,0.769709968,0.769709968,0.769709968,0.769709968,0.833680502,0.833680502,0.833680502,0.833680502
-1.966938888,-1.808979289,-1.606466982,-1.399904429,-1.259495896,-1.121787527,-1.004330389,-0.809918575,-0.599305775,-0.461597407,-0.319838792,-0.2590851,-0.198331408,-0.068723531,0.025782212,0.079785494,0.132438694,0.213443616,0.295798621,0.487510272,0.715674138,0.84258185,0.939787757,1.003241613,1.051844567,1.105847849,1.13284949,1.180102362,1.194953264,1.235455725,1.247606464
-1.926748457,-1.829117229,-1.682670386,-1.524349476,-1.369986588,-1.17208545,-0.968906948,-0.794753947,-0.648307105,-0.509776308,-0.365968148,-0.239311419,-0.077032486,0.058859629,0.136700743,0.200029107,0.27523154,0.382098154,0.487645428,0.607705452,0.713252725,0.781858453,0.846506158,0.911153864,0.969204864,1.015381796,1.076071479,1.124887093,1.14995457,1.172383366,1.200089525
-2.507103641,-2.327036622,-2.09840381,-1.771643189,-1.384113063,-1.010530036,-0.636947009,-0.288269518,-0.064119702,0.085313509,0.209841184,0.28455779,0.359274395,0.433991,0.458896536,0.483802071,0.508707606,0.533613141,0.558518676,0.608329746,0.633235281,0.658140816,0.658140816,0.683046352,0.683046352,0.707951887,0.707951887,0.707951887,0.707951887,0.707951887,0.707951887
-1.818033899,-1.766308113,-1.685699909,-1.528947147,-1.370881548,-1.226206888,-1.057376024,-0.920840954,-0.759887113,-0.575302202,-0.395443506,-0.212696567,-0.055681237,0.066412623,0.184830538,0.333706277,0.421141235,0.49859863,0.559514276,0.638284508,0.690797997,0.769568229,0.822081717,0.874595205,0.927108693,0.979622181,1.03213567,1.084649158,1.110905902,1.16341939,1.215932878
-2.000427485,-1.844597497,-1.646268421,-1.433772983,-1.200028001,-1.030031651,-0.909617569,-0.782120306,-0.647539862,-0.534208962,-0.41379488,-0.293380798,-0.222548986,-0.087968542,0.025362359,0.110360534,0.216608253,0.372438241,0.47868596,0.556600954,0.641599129,0.733680486,0.818678661,0.889510474,0.98159183,1.045340462,1.116172274,1.172837725,1.229503175,1.300334987,1.357000438
-2.238319361,-1.937504765,-1.686825935,-1.436147104,-1.285739806,-1.135332508,-0.884653678,-0.684110614,-0.583839082,-0.48356755,-0.333160252,-0.23288872,-0.082481422,0.067925877,0.168197409,0.268468941,0.368740473,0.469012005,0.519147771,0.619419303,0.719690835,0.819962367,0.819962367,0.870098133,0.870098133,0.970369665,1.020505431,1.070641197,1.120776963,1.120776963,1.120776963
-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,-0.886287097,0.212708903,0.212708903,0.212708903,0.212708903,0.212708903,1.311704903,1.311704903,1.311704903,1.311704903,1.311704903,1.311704903,1.311704903,1.311704903,1.311704903,1.311704903
-2.562435957,-2.248771536,-1.817482957,-1.503818536,-1.190154114,-0.954905798,-0.758865535,-0.602033325,-0.445201114,-0.327576956,-0.131536693,0.025295518,0.142919676,0.260543834,0.338959939,0.417376044,0.49579215,0.574208255,0.613416308,0.65262436,0.691832413,0.731040466,0.731040466,0.770248518,0.809456571,0.809456571,0.848664624,0.887872676,0.887872676,0.927080729,0.927080729
-2.12485051,-1.901285554,-1.647234467,-1.443993597,-1.352535206,-1.179780467,-0.905405293,-0.712326467,-0.641192163,-0.509085597,-0.376979032,-0.25503451,-0.183900206,-0.072117728,0.070150881,0.364850142,0.527442837,0.527442837,0.700197576,0.811980055,0.903438446,0.94408662,0.923762533,0.954248663,0.872952315,0.842466185,0.832304142,0.913600489,0.94408662,0.94408662,1.228623837
-2.054179655,-1.866265735,-1.698725136,-1.547962565,-1.407027125,-1.215278227,-1.023529329,-0.831780431,-0.640031533,-0.472251247,-0.304470962,-0.136690676,0.03108961,0.150932671,0.270775732,0.342681569,0.414587405,0.510461854,0.582367691,0.654273528,0.726179365,0.798085201,0.822053814,0.869991038,0.917928263,0.965865487,0.989834099,1.013802712,1.037771324,1.037771324,1.061739936
-2.599585308,-2.220351687,-1.841118065,-1.461884444,-1.272267633,-0.893034012,-0.703417201,-0.51380039,-0.32418358,-0.134566769,-0.134566769,-0.134566769,0.055050042,0.055050042,0.244666853,0.244666853,0.434283663,0.623900474,0.623900474,0.623900474,0.813517285,0.813517285,0.813517285,0.813517285,0.813517285,0.813517285,0.813517285,0.813517285,0.813517285,1.003134095,1.003134095
-1.975053289,-1.830888815,-1.701140789,-1.552170833,-1.374367982,-1.201370613,-1.01876228,-0.864986842,-0.682378508,-0.494964693,-0.336383772,-0.177802851,-0.033638377,0.100915132,0.197024781,0.297939912,0.389244079,0.485353728,0.591074342,0.691989473,0.78329364,0.8217375,0.840959429,0.893819736,0.932263596,0.975512938,1.013956798,1.028373245,1.052400657,1.066817105,1.081233552
-1.720241364,-1.617666129,-1.531095541,-1.441615017,-1.355771913,-1.230644676,-1.130251893,-1.028404143,-0.903276906,-0.703946308,-0.495158419,-0.271820852,-0.069580318,0.032994916,0.160304605,0.276702034,0.382187205,0.487672375,0.572787995,0.649901292,0.687730457,0.715374846,0.75684143,0.812130209,0.875421312,0.996911129,1.081299265,1.164959917,1.232615923,1.274082507,1.339556061
-1.855705974,-1.710432652,-1.587683754,-1.48334719,-1.354460846,-1.213299612,-1.016901374,-0.86346525,-0.722304017,-0.581142783,-0.439981549,-0.311095205,-0.163796527,-0.059459963,0.093976161,0.22899995,0.351748849,0.474497748,0.523597307,0.603384091,0.677033431,0.73840788,0.818194664,0.922531228,0.959355898,1.026867792,1.082104797,1.137341801,1.186441361,1.241678366,1.29691537
-2.894056414,-2.271555307,-1.822465223,-1.56012547,-1.18217837,-0.946517236,-0.528552207,-0.390712676,-0.199515908,-0.092801432,0.049484535,0.133966828,0.191770502,0.209556248,0.311824287,0.351842216,0.494128183,0.663092769,0.703110697,0.658646333,0.716450007,0.720896443,0.796485863,0.743128626,0.760914372,0.716450007,0.72534288,0.743128626,0.734235753,0.734235753,0.729789316
-1.705626877,-1.562355195,-1.540778134,-1.410452689,-1.146349468,-1.019476352,-0.786444099,-0.597429048,-0.373890701,-0.171066332,0.021401047,0.142232586,0.232856241,0.358003192,0.464162329,0.554785984,0.62469566,0.682522182,-0.415847727,0.820615369,-0.415847727,-0.415847727,-0.415847727,1.197782387,1.275459805,1.436856218,1.503313564,-0.415847727,-0.415847727,1.700959439,1.793309258
-1.868819862,-1.724566533,-1.390980707,-1.246727377,-1.039363216,-0.841014887,-0.70577739,-0.660698224,-0.498413228,-0.245969901,-0.146795737,-0.065653239,-0.002542407,0.087615924,0.267932587,0.502344248,0.862977573,0.935104238,1.070341734,1.178531732,1.241642564,1.331800895,1.449006725,1.66538672,1.899798381,-0.342526769,-0.342526769,-0.342526769,-0.342526769,-0.342526769,-0.342526769
-1.77072761,-1.653068219,-1.492623593,-1.319343398,-1.071189045,-0.970643746,-0.902187373,-0.816616906,-0.722489393,-0.636918926,-0.463638731,-0.303194106,-0.097824986,0.024112929,0.143911583,0.235899835,0.308634731,0.428433385,0.533257207,0.58887801,0.706537402,0.852007195,-0.477993177,1.048819269,-0.477993177,1.23065651,1.260606174,1.356872949,1.408215229,1.493785696,1.555824284
-2.101485252,-1.847735261,-1.580395499,-1.379890677,-1.190525012,-1.001159347,-0.85078073,-0.717110849,-0.594580125,-0.466479822,-0.349518676,-0.238127108,-0.082178913,0.045921389,0.157312957,0.268704525,0.368956936,0.463639768,0.547183444,0.63072712,0.703131639,0.792244893,-0.149114663,0.981610558,-0.149114663,1.126419596,1.18211538,1.232241585,1.304646104,1.404898515,1.488442191
-3.33929874,-2.646929322,-1.765910525,-1.262845517,-0.774846259,-0.526588918,0.053769933,0.119273189,0.250279701,0.315782958,0.381286214,0.44678947,0.44678947,0.512292726,0.512292726,0.577795982,0.577795982,0.577795982,0.577795982,0.577795982,-0.40564043,0.577795982,-0.40564043,0.577795982,0.577795982,0.577795982,0.577795982,0.577795982,0.577795982,0.577795982,0.577795982
-2.794688665,-2.411856417,-1.90141342,-1.008138175,-0.497695177,-0.497695177,-1.012254897,0.140358569,-1.012254897,0.523190817,0.395580068,0.267969318,0.267969318,0.267969318,0.140358569,0.650801566,0.523190817,0.523190817,0.523190817,0.395580068,0.523190817,0.523190817,0.523190817,0.523190817,0.778412316,0.778412316,0.906023065,0.906023065,1.033633814,1.033633814,-1.012254897
-0.578482784,-0.481208581,-2.345108774,-0.335297276,-2.345108774,-0.238023072,-0.189385971,-0.092111767,0.10243664,0.248347945,0.248347945,0.442896351,0.588807656,0.637444758,0.734718962,0.637444758,0.491533453,0.39425925,0.39425925,0.39425925,0.491533453,0.491533453,0.39425925,0.39425925,0.588807656,0.68608186,0.929267368,-2.345108774,0.97790447,1.026541572,-2.345108774
-1.698819941,-0.373607481,-1.32286529,-0.373607481,-1.186154508,-1.117799117,-0.946910639,-0.946910639,-0.844377553,-0.776022162,-0.741844466,-0.605133684,-0.297534424,-0.263356729,-0.160823642,0.010064835,0.215131008,0.317664095,0.454374877,0.625263355,0.96704031,1.035395701,1.172106483,1.172106483,1.172106483,1.411350352,-0.373607481,2.026548871,2.197437349,-0.373607481,-0.373607481
-1.137808074,-1.137808074,-1.137808074,-1.137808074,-1.137808074,-1.137808074,-1.044170709,-0.98856261,-0.877346412,-0.755008595,-0.677157256,-0.565941058,-0.46584648,-0.365751902,-0.254535704,-0.132197887,0.00126155,0.04574803,0.145842608,0.268180425,0.379396623,0.501734441,0.612950638,0.724166836,0.813139794,0.924355992,1.469315361,1.602774799,1.702869377,1.836328814,1.925301772
-1.802114675,-1.675458698,-1.507725108,-1.302337039,-1.254413156,-1.120910911,-0.987408665,-0.860752689,-0.732385146,-0.597171333,-0.472226924,-0.364398188,-0.259992586,-0.150452282,-0.044335113,0.063493624,0.1901496,0.284285798,0.378421997,0.469135061,0.566694394,0.671099996,0.770370896,0.874776498,0.982605235,1.078453001,1.169166065,1.266725398,1.360861596,1.453286227,1.552557128
-1.765857642,-1.63810598,-1.478416404,-1.286788912,-1.238882039,-1.127099335,-0.999347674,-0.88756497,-0.759813309,-0.632061647,-0.488341028,-0.376558324,-0.280744578,-0.184930832,-0.073148129,0.038634575,0.182355194,0.294137898,0.389951644,0.469796432,0.581579136,0.677392882,0.773206628,0.900958289,0.996772035,1.092585781,1.17243057,1.268244316,1.348089104,1.459871808,1.571654511
-1.783255779,-1.641255512,-1.492493328,-1.306540598,-1.2490643,-1.110444992,-0.978587602,-0.854619115,-0.730650629,-0.62245995,-0.526666119,-0.413967495,-0.313665719,-0.190824219,-0.066855732,0.051477823,0.178827269,0.272367127,0.391827668,0.491002458,0.610462999,0.729923541,0.835860248,0.929400106,1.011670101,1.082670235,1.170575161,1.258480088,1.346385015,1.421893093,1.498528158
-1.89823464,-1.683296546,-1.432535436,-1.384771415,-1.229538347,-1.086246284,-0.954895226,-0.823544168,-0.704134116,-0.584724063,-0.489196021,-0.393667979,-0.310080943,-0.19067089,-0.035437822,0.095913236,0.203382283,0.28696932,0.382497362,0.489966409,0.597435456,0.704904503,0.81237355,0.895960587,0.967606619,1.075075666,1.170603708,1.254190745,1.337777781,1.421364818,1.504951855
-1.632510796,-1.526512744,-1.364398076,-1.31763423,-1.205400998,-1.093167767,-0.980934535,-0.871818893,-0.747115302,-0.64423484,-0.544471968,-0.444709095,-0.338711043,-0.238948171,-0.132950118,-0.011364118,0.085281165,0.185044038,0.28480691,0.387687373,0.499920604,0.612153836,0.733739837,0.849090658,0.967559069,1.09538025,1.232554199,1.36037538,1.472608611,1.600429792,1.728250972
-2.645467282,-2.343739961,-1.679939856,-1.438558,-1.136830679,-0.895448822,-0.654066966,-0.533376038,-0.352339645,-0.291994181,-0.171303253,-0.050612325,0.070078603,0.190769532,0.251114996,0.31146046,0.371805924,0.432151388,0.492496852,0.552842316,0.613187781,0.673533245,0.733878709,0.794224173,0.794224173,0.854569637,0.914915101,0.975260565,1.035606029,1.035606029,1.095951494
-1.435887056,-1.396302798,-1.317134281,-1.218173634,-1.178589376,-1.0598366,-0.960875954,-0.901499566,-0.822331049,-0.683786144,-0.604617627,-0.565033368,-0.386904205,-0.347319946,-0.188982912,-0.070230136,0.008938381,0.127691157,0.147483286,0.286028191,0.503741613,0.503741613,0.741247164,0.919376328,1.077713362,1.176674008,1.295426784,1.394387431,1.592308723,1.651685111,1.711061499
-1.882387673,-1.720611033,-1.499647817,-1.432569698,-1.274738829,-1.112962189,-0.963022864,-0.817029311,-0.671035757,-0.540825291,-0.430343683,-0.323807846,-0.21727201,-0.110736174,-0.012091881,0.114172814,0.204925563,0.299624084,0.38248529,0.477183811,0.571882332,0.662635082,0.761279375,0.855977896,0.942784874,1.037483395,1.140073459,1.23477198,1.329470501,1.439952109,1.554379489
-1.62867771,-1.524926711,-1.364584258,-1.317424713,-1.223105622,-1.109922714,-1.006171715,-0.883556897,-0.770373989,-0.66662299,-0.56287199,-0.459120991,-0.355369992,-0.232755174,-0.129004175,0.003042551,0.106793551,0.219976459,0.314295549,0.427478458,0.550093275,0.663276183,0.785891001,0.889642,0.98396109,1.097143998,1.210326907,1.332941724,1.427260814,1.559307541,1.66305854
-2.066047298,-1.95619948,-1.730315236,-1.665334837,-1.493600925,-1.309489794,-1.088247007,-0.832966867,-0.556026595,-0.246596123,0.008684016,0.186606538,0.307284422,0.342868926,0.373811973,0.400113563,0.415585087,0.466641115,0.508414229,0.547093038,0.585771847,0.622903503,0.66003516,0.721921254,0.780713044,0.828674767,0.8828251,0.946258346,1.003502984,1.108709344,1.246405904
-1.751787106,-1.62104528,-1.40710411,-1.353618817,-1.246648233,-1.127792027,-0.997050201,-0.878193996,-0.75933779,-0.634538774,-0.533511,-0.420597605,-0.283912968,-0.170999573,-0.046200557,0.090484079,0.203397474,0.304425249,0.381681782,0.464881126,0.559966091,0.637222624,0.744193209,0.863049415,0.970019999,1.071047774,1.18990398,1.290931754,1.386016719,1.487044493,1.588072268
-1.744787154,-1.642925757,-1.439202963,-1.388272265,-1.273678193,-1.133618772,-0.993559352,-0.840767256,-0.71344051,-0.586113764,-0.458787018,-0.344192946,-0.229598875,-0.127737478,-0.013143406,0.101450666,0.190579388,0.27970811,0.356104158,0.432500206,0.508896253,0.585292301,0.661688349,0.738084396,0.839945793,0.992737889,1.158262659,1.311054754,1.451114175,1.60390627,1.718500342
-1.523794081,-1.45572734,-1.37362622,-1.28380619,-1.191881004,-1.093640347,-0.990487657,-0.89926419,-0.807339004,-0.695765686,-0.58980612,-0.474022488,-0.344204477,-0.247367258,-0.147021444,-0.060008291,0.045951275,0.15962975,0.26909791,0.396109046,0.525927057,0.636798656,0.749073692,0.870471076,0.987658145,1.099231463,1.220628846,1.351850295,1.470440803,1.596750219,1.798143566
-2.250721702,-2.250721702,-1.990993749,-1.353479683,-1.093751731,-0.928470306,-0.810412146,-0.692353985,-0.574295825,-0.456237665,-0.243732976,-0.102063184,0.063218241,0.157664769,0.252111297,0.346557826,0.441004354,0.51183925,0.559062514,0.606285778,0.677120674,0.724343939,0.771567203,0.818790467,0.866013731,0.913236995,0.936848627,0.984071891,1.007683523,1.031295155,1.07851842
